"Time (UTCG)","L2_X (km)","L2_Y (km)","L2_Z (km)"
19 Mar 2019 16:49:49.668,-318179.892884,395587.249048,172761.423513
20 Mar 2019 16:49:49.668,-318153.855819,423477.959112,168842.358641
21 Mar 2019 16:49:49.668,-317871.349007,450733.417980,164623.447270
22 Mar 2019 16:49:49.668,-317320.972858,477319.626856,160117.252918
23 Mar 2019 16:49:49.668,-316490.680913,503206.287193,155336.915697
24 Mar 2019 16:49:49.668,-315367.468465,528366.126248,150296.050543
25 Mar 2019 16:49:49.668,-313937.723972,552774.023663,145008.548261
26 Mar 2019 16:49:49.668,-312188.034300,576406.386014,139488.359261
27 Mar 2019 16:49:49.668,-310105.997255,599240.914021,133749.331480
28 Mar 2019 16:49:49.668,-307680.770296,621256.628831,127805.117504
29 Mar 2019 16:49:49.668,-304903.333322,642433.980230,121669.130170
30 Mar 2019 16:49:49.668,-301766.554551,662754.936816,115354.522557
31 Mar 2019 16:49:49.668,-298265.149433,682203.028790,108874.177476
1 Apr 2019 16:49:49.668,-294395.590338,700763.347105,102240.699849
2 Apr 2019 16:49:49.668,-290155.996923,718422.511305,95466.409838
3 Apr 2019 16:49:49.668,-285546.020832,735168.617210,88563.336403
4 Apr 2019 16:49:49.668,-280566.730495,750991.172129,81543.211528
5 Apr 2019 16:49:49.668,-275220.498732,765881.022174,74417.465390
6 Apr 2019 16:49:49.668,-269510.894977,779830.273959,67197.222713
7 Apr 2019 16:49:49.668,-263442.584074,792832.211655,59893.300445
8 Apr 2019 16:49:49.668,-257021.233945,804881.209682,52516.206942
9 Apr 2019 16:49:49.668,-250253.434753,815972.641167,45076.142820
10 Apr 2019 16:49:49.668,-243146.632408,826102.782516,37583.003696
11 Apr 2019 16:49:49.668,-235709.079328,835268.714938,30046.385111
12 Apr 2019 16:49:49.668,-227949.805364,843468.224586,22475.589900
13 Apr 2019 16:49:49.668,-219878.611595,850699.704298,14879.638346
14 Apr 2019 16:49:49.668,-211506.089176,856962.062094,7267.281294
15 Apr 2019 15:43:08.094,-203251.088448,862030.944141,-0.000000
15 Apr 2019 15:44:08.094,-203244.983885,862034.313702,-5.292677
15 Apr 2019 15:57:38.405,-203162.527507,862079.774424,-76.771249
15 Apr 2019 18:18:25.720,-202301.482977,862548.611358,-821.918072
16 Apr 2019 11:22:52.421,-195957.186128,865680.872001,-6243.234301
17 Apr 2019 11:22:52.421,-186811.696356,869253.702855,-13857.347388
18 Apr 2019 11:22:52.421,-177412.932273,871857.055298,-21456.978863
19 Apr 2019 11:22:52.421,-167776.049169,873492.013160,-29034.433071
20 Apr 2019 11:22:52.421,-157917.160430,874160.481481,-36582.212552
21 Apr 2019 11:22:52.421,-147853.093286,873865.428591,-44093.036933
22 Apr 2019 11:22:52.421,-137601.018199,872611.023510,-51559.868479
23 Apr 2019 11:22:52.421,-127178.084191,870402.568441,-58975.926485
24 Apr 2019 11:22:52.421,-116601.224937,867246.246717,-66334.676182
25 Apr 2019 11:22:52.421,-105887.198095,863148.826443,-73629.794640
26 Apr 2019 11:22:52.421,-95052.777002,858117.460537,-80855.129731
27 Apr 2019 11:22:52.421,-84114.961948,852159.629422,-88004.667219
28 Apr 2019 11:22:52.421,-73091.124240,845283.190906,-95072.511510
29 Apr 2019 11:22:52.421,-61999.062489,837496.480199,-102052.878208
30 Apr 2019 11:22:52.421,-50856.987850,828808.418396,-108940.094281
1 May 2019 11:22:52.421,-39683.463331,819228.608728,-115728.602342
2 May 2019 11:22:52.421,-28497.317495,808767.413479,-122412.966874
3 May 2019 11:22:52.421,-17317.545852,797436.010694,-128987.881238
4 May 2019 11:22:52.421,-6163.208131,785246.431628,-135448.174776
5 May 2019 11:22:52.421,4946.673205,772211.580019,-141788.819507
6 May 2019 11:22:52.421,15993.208940,758345.233980,-148004.935880
7 May 2019 11:22:52.421,26957.729603,743662.031243,-154091.796973
8 May 2019 11:22:52.421,37821.858387,728177.438914,-160044.830450
9 May 2019 11:22:52.421,48567.566585,711907.709703,-165859.617618
10 May 2019 11:22:52.421,59177.208047,694869.827763,-171531.888985
11 May 2019 11:22:52.421,69633.530116,677081.448601,-177057.515962
12 May 2019 11:22:52.421,79919.659853,658560.839079,-182432.498605
13 May 2019 11:22:52.421,90019.066413,639326.825352,-187652.949832
14 May 2019 11:22:52.421,99915.503680,619398.758929,-192715.077404
15 May 2019 11:22:52.421,109592.942786,598796.513453,-197615.166428
16 May 2019 11:22:52.421,119035.513302,577540.525700,-202349.567465
17 May 2019 11:22:52.421,128227.484259,555651.889110,-206914.698035
18 May 2019 11:22:52.421,137153.325829,533152.489643,-211307.066221
19 May 2019 11:22:52.421,145797.882755,510065.139331,-215523.319804
20 May 2019 11:22:52.421,154146.642738,486413.630612,-219560.309830
21 May 2019 11:22:52.421,162186.009285,462222.647318,-223415.140976
22 May 2019 11:22:52.421,169903.454757,437517.546668,-227085.180882
23 May 2019 11:22:52.421,177287.491649,412324.112246,-230568.024485
24 May 2019 11:22:52.421,184327.511419,386668.384753,-233861.436646
25 May 2019 11:22:52.421,191013.597175,360576.607994,-236963.302123
26 May 2019 11:22:52.421,197336.390595,334075.259664,-239871.598049
27 May 2019 11:22:52.421,203287.037783,307191.116082,-242584.388622
28 May 2019 11:22:52.421,208857.201597,279951.313440,-245099.834762
29 May 2019 11:22:52.421,214039.117004,252383.387897,-247416.211383
30 May 2019 11:22:52.421,218825.669033,224515.289874,-249531.927316
31 May 2019 11:22:52.421,223210.479197,196375.373682,-251445.545037
1 Jun 2019 11:22:52.421,227187.991205,167992.365213,-253155.798671
2 Jun 2019 11:22:52.421,230753.549528,139395.310504,-254661.609290
3 Jun 2019 11:22:52.421,233903.465530,110613.507853,-255962.096666
4 Jun 2019 11:22:52.421,236635.066230,81676.426541,-257056.586624
5 Jun 2019 11:22:52.421,238946.721142,52613.616018,-257944.613182
6 Jun 2019 11:22:52.421,240837.843546,23454.610634,-258625.914846
7 Jun 2019 06:38:42.671,242051.797884,0.000000,-259023.161707
7 Jun 2019 06:39:42.671,242050.766895,-20.237331,-259022.775263
7 Jun 2019 06:54:25.951,242035.566151,-318.154969,-259017.074757
7 Jun 2019 09:04:38.540,241899.223796,-2952.990865,-258965.713272
7 Jun 2019 23:26:52.067,240910.572190,-20388.205222,-258582.968595
8 Jun 2019 23:26:52.067,238926.930891,-49446.483480,-257778.720029
9 Jun 2019 23:26:52.067,236527.786536,-78404.457900,-256768.425072
10 Jun 2019 23:26:52.067,233714.315890,-107233.426748,-255552.654529
11 Jun 2019 23:26:52.067,230488.356991,-135904.824612,-254132.084707
12 Jun 2019 23:26:52.067,226852.343646,-164390.181734,-252507.484820
13 Jun 2019 23:26:52.067,222809.295691,-192661.052439,-250679.720655
14 Jun 2019 23:26:52.067,218362.895130,-220688.939401,-248649.782332
15 Jun 2019 23:26:52.067,213517.655604,-248445.265344,-246418.837035
16 Jun 2019 23:26:52.067,208279.139217,-275901.450711,-243988.292039
17 Jun 2019 23:26:52.067,202654.117781,-303029.113849,-241359.838020
18 Jun 2019 23:26:52.067,196650.578484,-329800.329242,-238535.446073
19 Jun 2019 23:26:52.067,190277.561014,-356187.831668,-235517.318955
20 Jun 2019 23:26:52.067,183544.911420,-382165.094102,-232307.824075
21 Jun 2019 23:26:52.067,176463.060070,-407706.290745,-228909.438586
22 Jun 2019 23:26:52.067,169042.882072,-432786.205302,-225324.720362
23 Jun 2019 23:26:52.067,161295.641748,-457380.139698,-221556.302362
24 Jun 2019 23:26:52.067,153232.995355,-481463.851223,-217606.901466
25 Jun 2019 23:26:52.067,144867.024290,-505013.523905,-213479.333645
26 Jun 2019 23:26:52.067,136210.279035,-528005.769516,-209176.530303
27 Jun 2019 23:26:52.067,127275.822117,-550417.651224,-204701.553143
28 Jun 2019 23:26:52.067,118077.263574,-572226.723671,-200057.606379
29 Jun 2019 23:26:52.067,108628.784905,-593411.084655,-195248.045734
30 Jun 2019 23:26:52.067,98945.148299,-613949.434416,-190276.383862
1 Jul 2019 23:26:52.067,89041.687951,-633821.138591,-185146.291831
2 Jul 2019 23:26:52.067,78934.280351,-653006.290245,-179861.596313
3 Jul 2019 23:26:52.067,68639.291062,-671485.765425,-174426.272300
4 Jul 2019 23:26:52.067,58173.497264,-689241.265812,-168844.431506
5 Jul 2019 23:26:52.067,47553.988143,-706255.341870,-163120.307214
6 Jul 2019 23:26:52.067,36798.048815,-722511.390538,-157258.236967
7 Jul 2019 23:26:52.067,25923.037425,-737993.623073,-151262.645190
8 Jul 2019 23:26:52.067,14946.269444,-752687.000984,-145138.028545
9 Jul 2019 23:26:52.067,3884.928276,-766577.141875,-138888.947615
10 Jul 2019 23:26:52.067,-7243.973227,-779650.204428,-132520.029353
11 Jul 2019 23:26:52.067,-18423.553770,-791892.775545,-126035.984715
12 Jul 2019 23:26:52.067,-29636.932349,-803291.801811,-119441.643184
13 Jul 2019 23:26:52.067,-40867.027581,-813834.618822,-112741.998200
14 Jul 2019 23:26:52.067,-52096.368309,-823509.108618,-105942.247005
15 Jul 2019 23:26:52.067,-63307.028378,-832303.945176,-99047.804349
16 Jul 2019 23:26:52.067,-74480.750194,-840208.815681,-92064.281561
17 Jul 2019 23:26:52.067,-85599.211888,-847214.508576,-84997.443979
18 Jul 2019 23:26:52.067,-96644.319322,-853312.844751,-77853.170880
19 Jul 2019 23:26:52.067,-107598.423697,-858496.512802,-70637.434508
20 Jul 2019 23:26:52.067,-118444.434143,-862758.889307,-63356.300246
21 Jul 2019 23:26:52.067,-129165.846107,-866093.895354,-56015.941106
22 Jul 2019 23:26:52.067,-139746.721129,-868495.904582,-48622.658633
23 Jul 2019 23:26:52.067,-150171.646739,-869959.697431,-41182.904795
24 Jul 2019 23:26:52.067,-160425.693703,-870480.450169,-33703.302129
25 Jul 2019 23:26:52.067,-170494.379203,-870053.748448,-26190.661061
26 Jul 2019 23:26:52.067,-180363.639876,-868675.618162,-18651.994176
27 Jul 2019 23:26:52.067,-190019.816816,-866342.568994,-11094.527411
28 Jul 2019 23:26:52.067,-199449.654665,-863051.647492,-3525.708285
29 Jul 2019 23:26:52.067,-208640.317632,-858800.496799,4046.788764
30 Jul 2019 23:26:52.067,-217579.426320,-853587.419427,11615.059642
31 Jul 2019 23:26:52.067,-226255.119620,-847411.438132,19170.969910
1 Aug 2019 23:26:52.067,-234656.145215,-840272.348509,26706.155096
2 Aug 2019 23:26:52.067,-242771.979928,-832170.756251,34212.020434
3 Aug 2019 23:26:52.067,-250592.977462,-823108.092431,41679.737991
4 Aug 2019 23:26:52.067,-258110.536756,-813086.601888,49100.238958
5 Aug 2019 23:26:52.067,-265317.279853,-802109.301763,56464.198925
6 Aug 2019 23:26:52.067,-272207.223535,-790179.909096,63762.014320
7 Aug 2019 23:26:52.067,-278775.922264,-777302.738439,70983.769037
8 Aug 2019 23:26:52.067,-285020.549655,-763482.576056,78119.192328
9 Aug 2019 23:26:52.067,-290939.874073,-748724.552052,85157.613648
10 Aug 2019 23:26:52.067,-296534.083679,-733034.060500,92087.928212
11 Aug 2019 23:26:52.067,-301804.453248,-716416.811651,98898.595738
12 Aug 2019 23:26:52.067,-306752.937653,-698879.101787,105577.693627
13 Aug 2019 23:26:52.067,-311381.883155,-680428.304167,112113.022403
14 Aug 2019 23:26:52.067,-315694.049536,-661073.436050,118492.222904
15 Aug 2019 23:26:52.067,-319692.969507,-640825.575747,124702.848398
16 Aug 2019 23:26:52.067,-323383.467215,-619697.997486,130732.364556
17 Aug 2019 23:26:52.067,-326772.105328,-597706.072702,136568.097767
18 Aug 2019 23:26:52.067,-329867.435679,-574867.084186,142197.173658
19 Aug 2019 23:26:52.067,-332680.053611,-551200.074829,147606.477352
20 Aug 2019 23:26:52.067,-335222.513754,-526725.781606,152782.647390
21 Aug 2019 23:26:52.067,-337509.164250,-501466.653371,157712.102440
22 Aug 2019 23:26:52.067,-339555.935386,-475446.930421,162381.095791
23 Aug 2019 23:26:52.067,-341380.099614,-448692.762200,166775.792967
24 Aug 2019 23:26:52.067,-343000.008844,-421232.344542,170882.369352
25 Aug 2019 23:26:52.067,-344434.810349,-393096.063298,174687.125892
26 Aug 2019 23:26:52.067,-345704.142327,-364316.635081,178176.621252
27 Aug 2019 23:26:52.067,-346827.812444,-334929.237975,181337.818217
28 Aug 2019 23:26:52.067,-347825.466350,-304971.625613,184158.240788
29 Aug 2019 23:26:52.067,-348716.257019,-274484.217408,186626.136546
30 Aug 2019 23:26:52.067,-349518.528323,-243510.156439,188730.637104
31 Aug 2019 23:26:52.067,-350249.526131,-212095.325330,190461.908518
1 Sep 2019 23:26:52.067,-350925.146977,-180288.310591,191811.284021
2 Sep 2019 23:26:52.067,-351559.729233,-148140.307746,192771.373302
3 Sep 2019 23:26:52.067,-352165.887229,-115704.963037,193336.145074
4 Sep 2019 23:26:52.067,-352754.386873,-83038.151324,193500.981757
5 Sep 2019 23:26:52.067,-353334.062330,-50197.692742,193262.706334
6 Sep 2019 23:26:52.067,-353911.775624,-17243.011600,192619.581846
7 Sep 2019 11:59:13.450,-354214.547396,0.000000,192122.387940
8 Sep 2019 11:59:13.450,-353684.331567,34233.825060,191958.154251
9 Sep 2019 11:59:13.450,-353114.076500,68387.176864,191389.714999
10 Sep 2019 11:59:13.450,-352498.908416,102395.390245,190419.005736
11 Sep 2019 11:59:13.450,-351831.926191,136194.917983,189049.257691
12 Sep 2019 11:59:13.450,-351104.283698,169724.069872,187284.988830
13 Sep 2019 11:59:13.450,-350305.122225,202923.753790,185132.081320
14 Sep 2019 11:59:13.450,-349421.306165,235738.085570,182597.954083
15 Sep 2019 11:59:13.450,-348437.036524,268114.679461,179691.767213
16 Sep 2019 11:59:13.450,-347333.581230,300004.498684,176424.518583
17 Sep 2019 11:59:13.450,-346089.409701,331361.362517,172808.901748
18 Sep 2019 11:59:13.450,-344680.834625,362141.405126,168858.922699
19 Sep 2019 11:59:13.450,-343082.980256,392302.757961,164589.413025
20 Sep 2019 11:59:13.450,-341270.770223,421805.521638,160015.600409
21 Sep 2019 11:59:13.450,-339219.717393,450611.920281,155152.815985
22 Sep 2019 11:59:13.450,-336906.456431,478686.498173,150016.331741
23 Sep 2019 11:59:13.450,-334309.059314,505996.271248,144621.284197
24 Sep 2019 11:59:13.450,-331407.199562,532510.804590,138982.642934
25 Sep 2019 11:59:13.450,-328182.219069,558202.219848,133115.197482
26 Sep 2019 11:59:13.450,-324617.132797,583045.146787,127033.548951
27 Sep 2019 11:59:13.450,-320696.593573,607016.632163,120752.100215
28 Sep 2019 11:59:13.450,-316406.833100,630096.015049,114285.041915
29 Sep 2019 11:59:13.450,-311735.593142,652264.774594,107646.333157
30 Sep 2019 11:59:13.450,-306672.059539,673506.355395,100849.676919
1 Oct 2019 11:59:13.450,-301206.808865,693805.976796,93908.491318
2 Oct 2019 11:59:13.450,-295331.773059,713150.434071,86835.878965
3 Oct 2019 11:59:13.450,-289040.222511,731527.900175,79644.597105
4 Oct 2019 11:59:13.450,-282326.764514,748927.735906,72347.031138
5 Oct 2019 11:59:13.450,-275187.352653,765340.314436,64955.173393
6 Oct 2019 11:59:13.450,-267619.303162,780756.863990,57480.608203
7 Oct 2019 11:59:13.450,-259621.315777,795169.330947,49934.503603
8 Oct 2019 11:59:13.450,-251193.498150,808570.265207,42327.609553
9 Oct 2019 11:59:13.450,-242337.393740,820952.730612,34670.262486
10 Oct 2019 11:59:13.450,-233056.012511,832310.245665,26972.396158
11 Oct 2019 11:59:13.450,-223353.860725,842636.763411,19243.559106
12 Oct 2019 11:59:13.450,-213236.959134,851926.703135,11492.939238
13 Oct 2019 11:59:13.450,-202712.827109,860175.046643,3729.395681
13 Oct 2019 23:30:34.683,-197518.002184,863763.754877,0.000000
14 Oct 2019 23:30:34.683,-190523.544817,869938.530384,-7756.614997
15 Oct 2019 23:30:34.683,-183169.478989,875201.193067,-15505.329024
16 Oct 2019 23:30:34.683,-175469.813477,879546.741721,-23238.055794
17 Oct 2019 23:30:34.683,-167438.802634,882971.483867,-30946.864168
18 Oct 2019 23:30:34.683,-159090.724516,885472.799041,-38624.008523
19 Oct 2019 23:30:34.683,-150439.881014,887048.814439,-46261.959306
20 Oct 2019 23:30:34.683,-141500.788049,887698.138890,-53853.416520
21 Oct 2019 23:30:34.683,-132288.431358,887419.742065,-61391.301704
22 Oct 2019 23:30:34.683,-122818.471812,886212.973255,-68868.736026
23 Oct 2019 23:30:34.683,-113107.348868,884077.664582,-76279.015091
24 Oct 2019 23:30:34.683,-103172.285710,881014.263747,-83615.587773
25 Oct 2019 23:30:34.683,-93031.222789,877023.961424,-90872.042043
26 Oct 2019 23:30:34.683,-82702.708324,872108.796267,-98042.097941
27 Oct 2019 23:30:34.683,-72205.768852,866271.730796,-105119.606468
28 Oct 2019 23:30:34.683,-61559.777238,859516.696718,-112098.552686
29 Oct 2019 23:30:34.683,-50784.330775,851848.611380,-118973.061156
30 Oct 2019 23:30:34.683,-39899.147830,843273.369476,-125737.401988
31 Oct 2019 23:30:34.683,-28923.987387,833797.815881,-132385.996125
1 Nov 2019 23:30:34.683,-17878.592301,823429.706116,-138913.418880
2 Nov 2019 23:30:34.683,-6782.654641,812177.660608,-145314.401206
3 Nov 2019 23:30:34.683,4344.199648,800051.117818,-151583.828470
4 Nov 2019 23:30:34.683,15482.409626,787060.290291,-157716.736647
5 Nov 2019 23:30:34.683,26612.464161,773216.127091,-163708.305936
6 Nov 2019 23:30:34.683,37714.874698,758530.286386,-169553.851756
7 Nov 2019 23:30:34.683,48770.138446,743015.123315,-175248.813230
8 Nov 2019 23:30:34.683,59758.696723,726683.700570,-180788.739587
9 Nov 2019 23:30:34.683,70660.898411,709549.831621,-186169.275958
10 Nov 2019 23:30:34.683,81456.987750,691628.166540,-191386.151867
11 Nov 2019 23:30:34.683,92127.147207,672934.322385,-196435.178477
12 Nov 2019 23:30:34.683,102651.630775,653485.037334,-201312.262533
13 Nov 2019 23:30:34.683,113011.002272,633298.291807,-206013.442185
14 Nov 2019 23:30:34.683,123186.434027,612393.317466,-210534.938661
15 Nov 2019 23:30:34.683,133159.953402,590790.449904,-214873.202705
16 Nov 2019 23:30:34.683,142914.522340,568510.874554,-219024.931044
17 Nov 2019 23:30:34.683,152433.929835,545576.387612,-222987.045168
18 Nov 2019 23:30:34.683,161702.587596,522009.270161,-226756.647841
19 Nov 2019 23:30:34.683,170705.347206,497832.288306,-230330.980864
20 Nov 2019 23:30:34.683,179427.406851,473068.770209,-233707.399023
21 Nov 2019 23:30:34.683,187854.314615,447742.702725,-236883.362958
22 Nov 2019 23:30:34.683,195972.043357,421878.810504,-239856.446813
23 Nov 2019 23:30:34.683,203767.106490,395502.601547,-242624.354946
24 Nov 2019 23:30:34.683,211226.689432,368640.375833,-245184.942841
25 Nov 2019 23:30:34.683,218338.778427,341319.199596,-247536.238613
26 Nov 2019 23:30:34.683,225092.274052,313566.850498,-249676.462537
27 Nov 2019 23:30:34.683,231477.081285,285411.740388,-251604.042851
28 Nov 2019 23:30:34.683,237484.171925,256882.823013,-253317.626780
29 Nov 2019 23:30:34.683,243105.618635,228009.494061,-254816.086415
30 Nov 2019 23:30:34.683,248334.602480,198821.490202,-256098.519595
1 Dec 2019 23:30:34.683,253165.397416,169348.792699,-257164.246237
2 Dec 2019 23:30:34.683,257593.335858,139621.540097,-258012.800715
3 Dec 2019 23:30:34.683,261614.759617,109669.953926,-258643.920881
4 Dec 2019 23:30:34.683,265226.961009,79524.281400,-259057.534315
5 Dec 2019 23:30:34.683,268428.120541,49214.759704,-259253.742661
6 Dec 2019 23:30:34.683,271217.251437,18771.606826,-259232.805582
7 Dec 2019 14:15:58.765,272727.513164,0.000000,-259112.297600
7 Dec 2019 14:15:58.765,272727.513164,-0.000001,-259112.297600
8 Dec 2019 14:15:58.765,269813.890497,-30830.250160,-259117.024177
9 Dec 2019 14:15:58.765,266474.607139,-61535.858727,-258904.479067
10 Dec 2019 14:15:58.765,262708.435131,-92085.292742,-258473.975191
11 Dec 2019 14:15:58.765,258515.379323,-122446.631139,-257825.032666
12 Dec 2019 14:15:58.765,253896.905769,-152587.724156,-256957.437548
13 Dec 2019 14:15:58.765,248856.049959,-182476.469158,-255871.285045
14 Dec 2019 14:15:58.765,243397.324110,-212081.101266,-254566.981115
15 Dec 2019 14:15:58.765,237526.465993,-241370.376517,-253045.201471
16 Dec 2019 14:15:58.765,231250.159898,-270313.603514,-251306.832687
17 Dec 2019 14:15:58.765,224575.840225,-298880.572087,-249352.923089
18 Dec 2019 14:15:58.765,217511.610432,-327041.456813,-247184.656362
19 Dec 2019 14:15:58.765,210066.252459,-354766.748341,-244803.346384
20 Dec 2019 14:15:58.765,202249.285437,-382027.231087,-242210.445802
21 Dec 2019 14:15:58.765,194071.039596,-408794.004780,-239407.561057
22 Dec 2019 14:15:58.765,185542.723346,-435038.539590,-236396.468784
23 Dec 2019 14:15:58.765,176676.470974,-460732.753542,-233179.130491
24 Dec 2019 14:15:58.765,167485.364509,-485849.102055,-229757.703810
25 Dec 2019 14:15:58.765,157983.427254,-510360.670866,-226134.549479
26 Dec 2019 14:15:58.765,148185.589280,-534241.264976,-222312.233776
27 Dec 2019 14:15:58.765,138107.627382,-557465.487620,-218293.526585
28 Dec 2019 14:15:58.765,127766.083506,-580008.804738,-214081.395576
29 Dec 2019 14:15:58.765,117178.166537,-601847.591773,-209678.997184
30 Dec 2019 14:15:58.765,106361.642673,-622959.160761,-205089.665123
31 Dec 2019 14:15:58.765,95334.719623,-643321.766259,-200316.897121
1 Jan 2020 14:15:58.765,84115.930290,-662914.588760,-195364.340521
2 Jan 2020 14:15:58.765,72724.023198,-681717.694141,-190235.777383
3 Jan 2020 14:15:58.765,61177.870479,-699711.968311,-184935.110077
4 Jan 2020 14:15:58.765,49496.410285,-716879.029410,-179466.349211
5 Jan 2020 14:15:58.765,37698.647143,-733201.128813,-173833.607242
6 Jan 2020 14:15:58.765,25803.734192,-748661.069396,-168041.102935
7 Jan 2020 14:15:58.765,13831.141227,-763242.190782,-162093.181925
8 Jan 2020 14:15:58.765,1800.860049,-776928.475274,-155994.353769
9 Jan 2020 14:15:58.765,-10266.465426,-789704.781675,-149749.334603
10 Jan 2020 14:15:58.765,-22349.602673,-801557.120032,-143363.074647
11 Jan 2020 14:15:58.765,-34427.003929,-812472.820736,-136840.754597
12 Jan 2020 14:15:58.765,-46477.170321,-822440.509304,-130187.754843
13 Jan 2020 14:15:58.765,-58478.951596,-831449.925013,-123409.617330
14 Jan 2020 14:15:58.765,-70411.703363,-839491.693038,-116512.018329
15 Jan 2020 14:15:58.765,-82255.315564,-846557.139025,-109500.758476
16 Jan 2020 14:15:58.765,-93990.165731,-852638.179260,-102381.767059
17 Jan 2020 14:15:58.765,-105597.046369,-857727.280190,-95161.114646
18 Jan 2020 14:15:58.765,-117057.097330,-861817.467032,-87845.029113
19 Jan 2020 14:15:58.765,-128351.758373,-864902.361710,-80439.912046
20 Jan 2020 14:15:58.765,-139462.747659,-866976.235256,-72952.354055
21 Jan 2020 14:15:58.765,-150372.067142,-868034.064611,-65389.148481
22 Jan 2020 14:15:58.765,-161062.033632,-868071.587188,-57757.303520
23 Jan 2020 14:15:58.765,-171515.333319,-867085.348878,-50064.053042
24 Jan 2020 14:15:58.765,-181715.097119,-865072.742665,-42316.866533
25 Jan 2020 14:15:58.765,-191644.994011,-862032.036141,-34523.458605
26 Jan 2020 14:15:58.765,-201289.339524,-857962.386967,-26691.798595
27 Jan 2020 14:15:58.765,-210633.216695,-852863.845854,-18830.120686
28 Jan 2020 14:15:58.765,-219662.607091,-846737.346711,-10946.934988
29 Jan 2020 14:15:58.765,-228364.529584,-839584.683249,-3051.039902
29 Jan 2020 23:32:08.311,-231635.184334,-836548.002824,-0.000000
30 Jan 2020 23:32:08.311,-240372.839558,-827803.545388,8336.605111
31 Jan 2020 23:32:08.311,-248751.778038,-818021.846359,16663.137838
1 Feb 2020 23:32:08.311,-256764.131754,-807206.765782,24969.143257
2 Feb 2020 23:32:08.311,-264403.660009,-795362.671991,33243.772612
3 Feb 2020 23:32:08.311,-271665.762861,-782494.315222,41475.769202
4 Feb 2020 23:32:08.311,-278547.359746,-768606.729272,49653.464273
5 Feb 2020 23:32:08.311,-285046.597912,-753705.249305,57764.788595
6 Feb 2020 23:32:08.311,-291162.446073,-737795.762195,65797.299179
7 Feb 2020 23:32:08.311,-296894.379291,-720885.233689,73738.206851
8 Feb 2020 23:32:08.311,-302242.422397,-702982.353752,81574.380399
9 Feb 2020 23:32:08.311,-307207.625641,-684097.983443,89292.314807
10 Feb 2020 23:32:08.311,-311792.731192,-664245.206047,96878.079340
11 Feb 2020 23:32:08.311,-316002.695701,-643439.080146,104317.275506
12 Feb 2020 23:32:08.311,-319844.912807,-621696.340589,111595.023692
13 Feb 2020 23:32:08.311,-323329.178337,-599035.219402,118695.979851
14 Feb 2020 23:32:08.311,-326467.508555,-575475.426673,125604.375581
15 Feb 2020 23:32:08.311,-329273.897692,-551038.257518,132304.075378
16 Feb 2020 23:32:08.311,-331764.059033,-525746.776161,138778.647701
17 Feb 2020 23:32:08.311,-333955.165115,-499626.037956,145011.448588
18 Feb 2020 23:32:08.311,-335865.588552,-472703.323151,150985.717555
19 Feb 2020 23:32:08.311,-337514.639941,-445008.365516,156684.685737
20 Feb 2020 23:32:08.311,-338922.298541,-416573.564222,162091.695974
21 Feb 2020 23:32:08.311,-340108.932526,-387434.169967,167190.334139
22 Feb 2020 23:32:08.311,-341095.007432,-357628.437467,171964.570424
23 Feb 2020 23:32:08.311,-341900.783425,-327197.737026,176398.908719
24 Feb 2020 23:32:08.311,-342546.004104,-296186.618380,180478.541579
25 Feb 2020 23:32:08.311,-343049.581659,-264642.820795,184189.507655
26 Feb 2020 23:32:08.311,-343429.285342,-232617.224489,187518.847877
27 Feb 2020 23:32:08.311,-343701.442430,-200163.739950,190454.756062
28 Feb 2020 23:32:08.311,-343880.663073,-167339.133475,192986.719153
29 Feb 2020 23:32:08.311,-343979.602492,-134202.789040,195105.641842
1 Mar 2020 23:32:08.311,-344008.775752,-100816.407979,196803.950148
2 Mar 2020 23:32:08.311,-343976.441108,-67243.648162,198075.668662
3 Mar 2020 23:32:08.311,-343888.566646,-33549.702028,198916.467114
4 Mar 2020 23:23:38.438,-343749.860722,-0.000000,199322.545909
4 Mar 2020 23:23:38.438,-343749.860722,-0.000000,199322.545909
4 Mar 2020 23:23:38.438,-343749.860721,0.000000,199322.545909
5 Mar 2020 23:23:38.438,-343432.693344,34230.140107,199370.337817
6 Mar 2020 23:23:38.438,-343047.237049,68376.796425,198984.085661
7 Mar 2020 23:23:38.438,-342590.689615,102373.147174,198166.007850
8 Mar 2020 23:23:38.438,-342058.071925,136154.516664,196920.025985
9 Mar 2020 23:23:38.438,-341441.605285,169659.273820,195251.912448
10 Mar 2020 23:23:38.438,-340729.782247,202829.220741,193169.465633
11 Mar 2020 23:23:38.438,-339906.772214,235609.214848,190682.535319
12 Mar 2020 23:23:38.438,-338952.822001,267946.369956,187802.768757
13 Mar 2020 23:23:38.438,-337845.559001,299789.532169,184543.166161
14 Mar 2020 23:23:38.438,-336561.471077,331089.337612,180917.653114
15 Mar 2020 23:23:38.438,-335076.998179,361798.629250,176940.785042
16 Mar 2020 23:23:38.438,-333369.148393,391872.905069,172627.570923
17 Mar 2020 23:23:38.438,-331415.796807,421270.631870,167993.360855
18 Mar 2020 23:23:38.438,-329195.829846,449953.401611,163053.756775
19 Mar 2020 23:23:38.438,-326689.229621,477885.962427,157824.528355
20 Mar 2020 23:23:38.438,-323877.138607,505036.162370,152321.529551
21 Mar 2020 23:23:38.438,-320741.916786,531374.835333,146560.616792
22 Mar 2020 23:23:38.438,-317267.192279,556875.649465,140557.571097
